Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Face Mask,BOSCIA,Multi-Masking™ Medley,18,4.1,"Luminizing Black Mask: Water, Polyvinyl Alcohol, Hamamelis Virginiana (Witch Hazel) Water, Glycereth-26, Butylene Glycol, Glycerin, Pentylene Glycol, Montmorillonite, Polysorbate 20, Acrylates/Palmeth-25 Acrylate Copolymer, Acrylates Copolymer, Lonicera Japonica (Honeysuckle) Flower Extract, Xanthan Gum, Ascorbyl Glucoside, Lonicera Caprifolium (Honeysuckle) Flower Extract, Diglycerin, Simmondsia Chinensis (Jojoba) Seed Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Pinus Pinaster Bark Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Charcoal Powder, Iron Oxides (CI 77499). Green Tea Oil-Control Mask: Water, Polyvinyl Alcohol, Polysorbate 20, PPG-20 Methyl Glucose Ether, Butylene Glycol, Lactobacillus Ferment, Glycerin, Glycereth-26, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Montmorillonite, Silica, Menthyl Lactate, Caprylyl Glycol, 1,2-Hexanediol, Camellia Oleifera Leaf Extract, Potassium Hydroxide, Cucumis Sativus (Cucumber) Fruit Extract, Melia Azadirachta Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Arctium Majus Root Extract, Ocimum Sanctum Leaf Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Jasminum Officinale (Jasmine) Oil, Triethoxycaprylylsilane, Aloe Barbadensis Leaf Juice, Citrus Aurantium Dulcis (Orange) Peel Oil, Maltodextrin, Leuconostoc/Radish Root Ferment Filtrate, Carbomer, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Titanium Dioxide (CI 77891), Mica (CI 77019), Chromium Hydroxide Green (CI 77289). Sake Bright White Mask: Water, PPG-20 Methyl Glucose Ether, Polyvinyl Alcohol, Glycerin, Polysorbate 20, Polysorbate 60, Sorbitol, Montmorillonite, Pentylene Glycol, Caprylyl Glycol, 1,2-Hexanediol, Hydroxyacetophenone, Panthenol, Acrylates/C10-30 Alkyl Acrylate Copolymer, Silica, Acrylates Copolymer, Potassium Hydroxide, Butylene Glycol, Dictyopteris Membranacea Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Camellia Sinensis Leaf Extract, Sodium Ascorbyl Phosphate, Caprylic/Capric Triglyceride, Epilobium Angustifolium Flower/Leaf/Stem Extract, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Eugenia Caryophyllus (Clove) Leaf, Citric Acid, Rice Ferment Filtrate (Sake), Carbomer, Salicornia Herbacea Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Titanium Dioxide (CI 77891), Mica (CI 77019).",1,1,1,1,1
Treatment,SHISEIDO,Ultimune Power Infusing Concentrate,100,4.2,"-ImuGeneration Technology: Features botanical extracts of reishi mushroom and iris root to continuously fortify skin’s ability to defend itself. -Exclusive Ultimune Complex™ (Bulgarian Rose Water, Aqua in Pool, and Yeast Extract: Protects and strengthens skin against day to day damage and signs of aging, while a powerful botanical blend of gingko biloba leaf extract, shiso, and thyme maintain a healthy-looking skin surface. - ImuCalm Compound™: Contains fragrance ingredients of rose and lotus elements and a green floral fragrance. -Reishi Mushrooms: Rich antioxidants containing polysaccharides (sugars) that are known to hydrate and visibly reduce aging. -Iris Root: Recognized for its vitality and ability to keep skin moisturized.",1,1,1,1,1
Sun protect,CLINIQUE,Superdefense SPF 20 Age Defense Moisturizer Combination Oily to Oily,48,4.0,"Avobenzone 3.00% , Octisalate 5.00%Water , Butyloctyl Salicylate , Glycerin , Polyester-8 , Polysorbate 60 , Dimethicone , Butylene Glycol , Cetyl Alcohol , Sorbitan Stearate , Tridecyl Stearate , Peg-100 Stearate , Trehalose , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Triticum Vulgare (Wheat) Germ Extract , Arabidopsis Thaliana Extract , Laminaria Saccharina Extract , Plankton Extract , Algae Extract , Sea Whip Extract , Lactobacillus Ferment , Micrococcus Lysate , Ergothioneine , Caffeine , Lecithin , Sodium Hyaluronate , Pentylene Glycol , Tridecyl Trimellitate , Dipentaerythrityl Hexacaprylate/Hexacaprate , Tocopheryl Acetate , Ethylhexylglycerin , Squalane , Cetyl Palmitate , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Sorbitan Palmitate , Sorbitan Olivate , Polyethylene , Sodium Benzoate , Ethylene/Va Copolymer , Tetrahexyldecyl Ascorbate , Dimethiconol , Sodium Polyacrylate , Sodium Hydroxide , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Disodium Edta , Phenoxyethanol , Chlorphenesin",0,0,0,0,0
Moisturizer,DR. DENNIS GROSS SKINCARE,C+ Collagen Deep Cream,72,4.2,"Water, Glycerin, Butylene Glycol, Camellia Japonica Seed Oil, Oryza Sativa (Rice) Bran Oil, Dimethicone, Sucrose, Pentylene Glycol, Helianthus Annuus (Sunflower) Seed Oil, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 3-O-Ethyl Ascorbic Acid, Collagen Amino Acids, Niacinamide, Carnitine HCl, Hydroxyproline, Glycine, Carnitine, Squalane, Dipotassium Glycyrrhizate, Tocopherol, Saccharide Isomerate, Acetyl Hexapeptide-8, Superoxide Dismutase, Leuconostoc/Radish Root Ferment Filtrate, Ubiquinone, Aloe Barbadensis Leaf Juice, Camellia Sinensis Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Lactobacillus Ferment, Undaria Pinnatifida Extract, Glycolic Acid, Lecithin, Biotin, Maltodextrin, Elettaria Cardamomum Seed Extract, Pyrus Malus (Apple) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Cananga Odorata Flower Extract, Citrus Aurantium Amara (Bitter Orange) Flower Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Coffea Arabica (Coffee) Seed Extract, Cucumis Melo (Melon) Fruit Extract, Cupressus Sempervirens Leaf/Stem Extract, Fucus Vesiculosus Extract, Jasminum Officinale (Jasmine) Flower Extract, Rose Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Santalum Album (Sandalwood) Wood Extract, Triethyl Citrate, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, 1,2-Hexanediol, Sorbitan Isostearate, Caprylyl Glycol, Hydroxyethylcellulose, Sodium Phytate, Sodium Citrate, Citric Acid, Trisodium EDTA, Ammonium Hydroxide, Tromethamine, Potassium Hydroxide, Polysorbate 60, Carbomer, Alcohol, Disodium Phosphate, Sodium Phosphate, Phenoxyethanol, Potassium Sorbate.",0,1,1,0,1
Cleanser,TARTE,Knockout Tingling Treatment,39,4.5,"Water, niacinamide, lactic acid, citric acid, propanediol, glycerin, gluconolactone, malic acid, phytic acid, salicylic acid, sodium benzoate, magnesium chloride, acetic acid, potassium sorbate, allium cepa (onion) bulb extract, calcium gluconate, cochlearia armoracia (horseradish) root extract, commiphora myrrha resin extract, myrtus communis extract, rumex acetosa leaf extract, thymus vulgaris (thyme) flower/leaf extract, calcium chloride, sodium chloride, potassium chloride, sulfur.",0,0,0,0,0
Face Mask,DIOR,Hydra Life Pores Away Pink Clay Mask,69,4.2,-Natural Pink Clay: Mattifies. -Jojoba Extract: Hydrates.,1,0,1,1,0
Moisturizer,KIEHL'S SINCE 1851,Ultra Facial Deep Moisture Balm,29,4.7,"Water, Glycerin, Shea Butter, Glyceryl Stearate, Ethylhexyl Palmitate, Squalane, Cetyl Alcohol, Cocoa Seed Butter, Mannose, Peg-100 Stearate, Carnauba Wax, Phenoxyethanol, Caprylyl Glycol, Sorbic Acid, Tocopherol, Sodium Polyacrylate, Leontopodium Alpinum Extract, Sodium Hydroxide, Stearyl Alcohol, Ceramide 3, Myristyl Alcohol, Adenosine, Capryloyl Salicylic Acid, Pseudoalteromonas Ferment Extract, Lavender Oil, Linalool.",0,1,1,0,0
Eye cream,ESTÉE LAUDER,Advanced Night Repair Eye Supercharged Complex,62,4.4,"Advanced Night Repr Eye Sync Cmpii Division: El (Estee Lauder)Ingredients: Methyl Trimethicone, Water, Bifida Ferment Lysate, Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Propanediol, Sucrose, Petrolatum, Polysorbate 40, Trehalose, Algae Extract, Morus Bombycis (Mulberry) Root Extract, Scutellaria Baicalensis Root Extract, Lactobacillus Ferment, Triticum Vulgare (Wheat) Germ Extract, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Betula Alba (Birch) Extract, Hydrolyzed Algin, Poria Cocos Sclerotium Extract, Jojoba Alcohol, Ethylhexylglycerin, Glycine Soja (Soybean) Seed Extract, Isopropyl Jojobate, Jojoba Esters, Isohexadecane, Yeast Extract/Faex/Extrait De Levure, Hydrogenated Lecithin, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Peg/Ppg-18/18 Dimethicone, Cholesterol, Anthemis Nobilis (Chamomile), Tocopheryl Acetate, Sodium Rna, Caffeine, Polysorbate 80, Caprylyl Glycol, Phytosphingosine, Squalane, Potassium Sulfate, Sodium Hyaluronate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tripeptide-32, Butylene Glycol, Tromethamine, Disodium Edta, Bht, Phenoxyethanol, Iron Oxides (Ci 77491, Ci 77492, Ci 77499) Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",1,1,1,1,0
Sun protect,FIRST AID BEAUTY,Ultra Repair® Pure Mineral Sunscreen Moisturizer Broad Spectrum SPF 40,30,3.6,"Water, Butyloctyl Salicylate, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Steareth-2, Dimethicone, Squalane, Glycerin, Butylene Glycol, Alumina, Ceteareth-20, Colloidal Oatmeal, Urea, Allantoin, Butyrospermum Parkii (Shea) Butter, Copaifera Officinalis (Balsam Copaiba) Resin, Limnanthes Alba (Meadowfoam) Seed Oil, Persea Gratissima (Avocado) Oil, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ceramide NP, Tocopheryl Acetate, Triethoxycaprylylsilane, Caprylyl Glycol, Isopropyl Titanium Triisostearate, C13-14 Isoparaffin, C12-15 Alkyl Benzoate, Polyhydroxystearic Acid, Laureth-7, Methicone, Leuconostoc/Radish Root Ferment Filtrate, Xanthan Gum, Polyacrylamide, Phenoxyethanol, Disodium EDTA, EDTA.",1,1,1,1,1
Moisturizer,SK-II,GenOptics Aura Essence Serum,240,4.1,"Water, Galactomyces Ferment Filtrate (Pitera), Niacinamide, Butylene Glycol, Triethylhexanoin, Pentylene Glycol, Glycerin, Nylon-12, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Polymethylsilsesquioxane, Boron Nitride, Panthenol, PEG-20 Sorbitan Cocoate, Inositol, Caprylic/Capric Triglyceride, Mica, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, PEG-11 Methyl Ether Dimethicone, Polyacrylamide, Aminomethyl Propanol, Undecylenoyl Phenylalanine, Benzyl Alcohol, C13-14 Isoparaffin, Disodium EDTA, Hydrolyzed Prunus Domestica, Xanthan Gum, Sodium Benzoate, Hexyldecanol, Laureth-7, Citrus Reticulata Peel Extract/Citrus Reticulata (Tangerine) Peel Extract, Methylparaben, Ascorbyl Glucoside, Prunus Mume Fruit Extract, Tocopherol, Fragrance, Limonene, Citronellol, Linalool, Geraniol, Ci 77891 (Titanium Dioxide).",1,1,1,1,1
Cleanser,MURAD,Essential-C Toner,30,4.4,"Water, Butylene Glycol, Witch Hazel Water, PEG-40 Hydrogenated Castor Oil, Sodium PCA, Betaine, Sorbitol, Glycine, Alanine, Proline, Serine, Threonine, Arginine, Lysine, Glutamic Acid, Rice Amino Acids, Zinc Aspartate, Dipotassium Glycyrrhizate, PEG-12 Dimethicone, Phospholipids, Tocopheryl Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Ascorbic Acid, Chitosan, Propyl Gallate, Bitter Orange Flower Extract, Echinacea Purpurea Extract, Orange Fruit Extract, Sodium Polyaspartate, Benzophenone-4, Polyquaternium-4, Disodium EDTA, Citric Acid, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Limonene, Linalool, Orange Peel Oil, Mandarin Orange Peel Oil, Basil Oil, Grapefruit Peel Oil, Galbanum Resin Oil, Fragrance, Green 3 (CI 42053).",0,0,0,0,0
Moisturizer,FRESH,Seaberry Moisturizing Face Oil,52,4.4,"Vitis Vinifera (Grape) Seed Oil, Camellia Oleifera Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hippophae Rhamnoides Oil, Ros- marinus Officinalis (Rosemary) Leaf Extract, Vaccinium Macrocarpon (Cran- berry) Seed Oil, Tocopheryl Acetate, Tocopherol, Ascorbyl Tetraisopalmitate, Parfum (Fragrance), BHT, Linalool, Limonene, Citral, Coumarin, Geraniol.",0,0,0,0,0
Face Mask,SATURDAY SKIN,Spotlight Brightening Mask,6,4.6,"Saccharomyces Ferment, Water, Methylpropanediol, 1,2-Hexanediol, Alcohol, Glycerin, Dipropylene Glycol, Butylene Glycol, Vaccinium Vitis-Idaea Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Nelumbo Nucifera Flower Extract, Citrus Medica Limonum (Lemon) Peel Oil, Juniperus Mexicana Oil, Lavandula Angustifolia (Lavender) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Hydrogenated Lecithin, Cholesterol, sh-Polypeptide-1, sh-Polypeptide-8, sh-Polypeptide-9, sh-Polypeptide-45, sh-Polypeptide-22, sh-Oligopeptide-1, sh-Oligopeptide-2, PEG-800, Polysorbate 20, Carbomer, Disodium EDTA, Potassium Hydroxide, Ethylhexylglycerin.",1,1,1,1,1
Moisturizer,HERBIVORE,Lapis Oil Balancing Facial Oil,72,4.4,"Amaranthus Squalane Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Capric Triglycerides (Fractionated Coconut Oil), Aleurites Moluccana (Kukui) Nut Oil, Tocopherol (Vitamin E), Tanacetum Annuum (Blue Tansy) Leaf Oil, Jasminum Sambac (Jasmine) Absolute, Rosa Damascena (Moroccan Rose) Absolute.",1,0,1,1,0
Eye cream,ORIGINS,Eye Doctor™ Moisture Care For Skin Around Eyes,41,4.1,"Water, Butylene Glycol, Myristyl Myristate, Caprylic/Capric Triglyceride, Squalane, Glyceryl Stearate, Tricaprylin, Peg-4 Dilaurate, Cetyl Alcohol, Citrus Limon (Lemon) Peel Oil*, Cucumis Sativus (Cucumber) Oil*, Ferula Galbaniflua (Galbanum) Resin Oil*, Benzyl Salicylate, Centella Asiatica (Hydrocotyl) Extract, Camellia Sinensis (Green Tea) Leaf Extract, Gigartina Stellata (Algae) Extract, Hypnea Musciformis (Algae) Extract, Triticum Vulgare (Wheat) Germ Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Gellidiela Acerosa (Algae) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Panax Ginseng (Ginseng) Root Extract, Tocopheryl Linoleate/Oleate, Caffeine, Ethylhexylglycerin, Magnesium Ascorbyl Phosphate, Cetyl Ricinoleate, Bifida Ferment Lysate, Sodium Hyaluronate, Peg-100 Stearate, Steareth-20, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glycerin, Dimethicone, Carbomer, Cetearyl Alcohol, Caprylyl Glycol, Potassium Hydroxide, Polysorbate 60, Hexylene Glycol, Disodium Edta, Bht, Phenoxyethanol * Essential Oil Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",0,0,0,0,0
Treatment,LANCÔME,Advanced Génifique Youth Activating Serum Duo,178,2.0,"Water, Bifida Ferment Lysate, Glycerin, Alcohol Denat., Dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Ascorbyl Glucoside, Sodium Hyaluronate, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Faex Extract/Yeast Extract/Extrait De Levure, Peg-20 Methyl Glucose Sesquistearate, Peg-60 Hydrogenated Castor Oil, Salicyloyl Phytosphingosine, Ammonium Polyacryldimethyltauramide/Ammonium Polyacryloyldimethyl Taurate, Limonene, Xanthan Gum, Caprylyl Glycol, Disodium Edta, Octyldodecanol, Citronellol, Fragrance.",0,0,0,0,0
Eye cream,ORIGINS,GinZing™ Refreshing Eye Cream to Brighten and Depuff,32,4.0,"Water, Methyl Trimethicone, Butylene Glycol, Peg-100 Stearate, Dimethicone, Cetyl Ricinoleate, Silica, Olea Europaea (Olive) Fruit Oil, Glycerin, Behenyl Alcohol, Cucumis Sativus (Cucumber) Fruit Extract, Panax Ginseng (Ginseng) Root Extract, Castanea Sativa (Chestnut) Seed Extract, Camellia Sinensis (Green Tea) Leaf Extract, Cordyceps Sinensis Extract, Magnolia Officinalis Bark Extract, Pyrus Malus (Apple) Fruit Extract, Scutellaria Baicalensis Root Extract, Pantethine, Panthenol, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea Butter), Caffeine, Coleus Barbatus Extract, Yeast Extract\Faex\Extrait De Levure, Folic Acid, Hydrogenated Lecithin, Jojoba Wax Peg-120 Esters, Biotin, Tribehenin, Myristyl Alcohol, Palmitoyl Tetrapeptide-7, Trehalose, Sodium Hyaluronate, Ascorbyl Tocopheryl Maleate, Hesperidin Methyl Chalcone, Sodium Sulfite, Sodium Metabisulfite, Steareth-20, Dipeptide-2, Ethylhexylglycerin, Carbomer, Tromethamine, Sorbic Acid, Chlorphenesin, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).",1,1,1,1,1
Sun protect,CLINIQUE,Age Defense BB Cream Broad Spectrum SPF 30,39,3.9,Visit the CLINIQUE boutique,0,0,0,0,0
Face Mask,FARMACY,Bright On Massage-Activated Vitamin C Mask with Echinacea GreenEnvy™,38,4.6,"Water, Aloe Barbadensis Leaf Juice, Kaolin, Glycerin, Bentonite, Pyrus Malus (Apple) Fruit Extract, Propanediol, Titanium Dioxide (Ci 77891), Sorbitol, 1,2-Hexanediol, Lauroyl Lysine, Chromium Oxide Greens, Maltooligosyl Glucoside, Xanthan Gum, Echinacea Purpurea Root Extract, Ascorbyl Tetraisopalmitate, Ascorbic Acid, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantifolia (Lime) Oil, Vaccinium Myrtillus Fruit/Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Lavandula Angustifolia (Lavender) Oil, Acer Saccharum (Sugar Maple) Extract, Centella Asiatica Extract, Saccharum Officinarum (Sugarcane) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Lavandula Hybrida Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Brassica Oleracea Acephala Leaf Extract, Brassica Oleracea Italica (Broccoli) Extract, Camellia Sinensis Leaf Extract, Mentha Piperita (Peppermint) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Anthemis Nobilis Flower Oil, Chamomilla Recutita (Matricaria) Flower Extract, Aloe Barbadensis Leaf Extract, Tocopherol, Betaine, Zingiber Officinale (Ginger) Root Oil, Hydrogenated Starch Hydrolysate, Perilla Ocymoides Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Trisodium Ethylenediamine Disuccinate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Cananga Odorata Flower Oil, Cymbopogon Martini Oil, Pelargonium Graveolens Oil, Pogostemon Cablin Oil, Sclerotium Gum, Pullulan, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Abies Sibirica Oil, Cellulose Gum, Sucrose, Mica, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Potassium Sorbate, Ethylhexylglycerin, Manganese Violet, Polyglyceryl-10 Laurate, Cellulose Acetate Butyrate, Caprylic/Capric Triglyceride, Citric Acid, Polyglyceryl-10 Myristate, Acrylates Copolymer, Sodium Benzoate, Algin, Bioflavonoids, Limonene, Linalool.",1,1,1,1,1
Cleanser,MURAD,Hydro-Dynamic® Quenching Essence,78,4.3,"Glycerin, Glycolic Acid, Yeast Extract, Phenoxyethanol, Ethylhexylglycerin Glycerin, Citrullus Lanatus (Watermelon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium PCA, Sodium Lactate Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine Tocopheryl Acetate Ascorbic Acid, Chitosan, Zinc Gluconate. Glycerin, Glycolic Acid, Yeast Extract, Phenoxyethanol, Ethylhexylglycerin Glycerin, Citrullus Lanatus (Watermelon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium PCA, Sodium Lactate Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine Tocopheryl Acetate Ascorbic Acid, Chitosan, Zinc Gluconate.",1,1,1,1,1
Face Mask,LANCÔME,Energie de Vie Glow Boosting Mini Mask Trio,39,5.0,Visit the Lancôme boutique,1,1,1,1,1
Cleanser,BELIF,Problem Solution Toner,28,4.3,"Water, Dipropylene Glycol, Butylene Glycol, 1,2-Hexanediol, Glycerin, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Calendula Officinalis Flower Extract*+, Avena Sativa (Oat) Kernel Extract*, Nepeta Cataria Extract*, Rubus Idaeus (Raspberry) Leaf Extract*, Baptisia Tinctoria Root Extract*, Stellaria Media (Chickweed) Extract*, Arctium Lappa Root Extract+, Echinacea Angustifolia Extract+, Rosmarinus Officinalis (Rosemary) Leaf Extract+, Lavandula Angustifolia (Lavender) Flower Extract+, Lactobacillus/Soybean Ferment Extract, Saccharomyces/Potato Extract Ferment Filtrate, Saccharomyces/Barley Seed Ferment Filtrate, Centella Asiatica Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Scutellaria Baicalensis Root Extract, Polygonum Cuspidatum Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Glycine Soja (Soybean) Sprout Extract, Magnolia Kobus Bark Extract, Sodium Hyaluronate, Panthenol, Alanyl Glutamine, PEG-40 Hydrogenated Castor Oil, Octyldodeceth-16, Citric Acid, Sodium Citrate, Trisodium EDTA, Sodium Polyacrylate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Eucalyptus Globulus Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Fragrance**, Citral, Citronellol, Limonene, Geraniol, Linalool.",0,0,0,1,1
Face Mask,SEPHORA COLLECTION,Hand Mask - Avocado,5,3.7,"Water, Glycerin, Butylene Glycol, Carthamus Tinctorius (Safflower) Seed Oil, Urea, Glyceryl Stearate, Cetearyl Alcohol, Propylene Glycol, Persea Gratissima (Avocado) Fruit Extract, PEG-100 Stearate, Fragrance, Phenoxyethanol, Dimethicone, Arginine, Carbomer, Caprylyl Glycol, 1,2-Hexanediol, Propanediol, Butyrospermum Parkii Butter Extract (Butyrospermum Parkii (Shea Butter) Extract), Disodium EDTA, Linalool, Tocopheryl Acetate, Citronellol, Illicium Verum (Anise) Fruit Extract, Hydroxycitronellal, Sodium Hyaluronate, Geraniol, Alpha-Isomethyl Ionone.",0,0,0,0,0
Face Mask,ALGENIST,Algae Brightening Mask,62,0.0,"Water, Kaolin, Bentonite, Ilite, Macrocystis Pyrifera Extract, Caprylic/Capric Triglyceride, Titanium Dioxide (CI 77891), Glycerin, Cetyl Alcohol, Isopropyl Isostearate, Silt, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Butylene Glycol, Sorbitan Stearate, Algae Exopolysaccharides, Algae Extract, Alaria Esculenta Extract, Haematococcus Pluvialis Extract, Sea Water, Salicylic Acid, Lactic Acid, Glucosamine HCl, Saccharomyces Cerevisiae Extract, Saccharum Officinarum (Sugar Cane) Extract, Camellia Oleifera Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Citrus Aurantium (Orange) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Caprylyl Glycol, Hydrogenated Lecithin, Hexylene Glycol, Ethylhexylglycerin, Sodium Hydroxide, Urea, PEG-12 Dimethicone, Sodium Benzoate, Potassium Sorbate, Disodium EDTA, Phenoxyethanol, Fragrance, Chromium Oxide Green.",0,0,0,0,0
Treatment,FIRST AID BEAUTY,Skin Rescue Acne Clearing Pads with White Clay,30,4.2,"Water, Polysorbate 80, Phenoxyethanol, Sodium Hydroxide, Glycerin, Sodium Citrate, Kaolin, Salix Nigra (Willow) Bark Extract, Butylene Glycol, Rosmarinus Offici-nalis (Rosemary) Leaf Essential Oil, Potassium Sorbate, Sodium Benzoate, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Gla-bra (Licorice) Root Extract, Capryloyl Glycine, Hexylene Glycol, Symphytum Officinale Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Sarcosine, Leuconostoc/Radish Root Ferment Filtrate, Enantia Chlorantha Bark Extract, Epilobium Angustifolium Flow-er/Leaf/Stem Extract, Cinnamomum Zeylanicum Bark Extract, Xanthan Gum, d-Limonene, Oleanolic Acid.",1,1,1,1,1
Cleanser,FRESH,Rose Floral Toner Mini,15,2.8,"Water, Gly- cerin, Pentylene Glycol, Rosa Dama- scena Flower Water, Anthemis Nobilis Flower Oil, Sodium Citrate, Citric Acid, Citronellol, Geraniol, Pheno- Xyethano.",0,0,0,0,0
Eye cream,PHILOSOPHY,Hope In A Tube Eye & Lip Cream,38,4.2,"Water, Squalane, Glycerin, Paraffinum Liquidum/Mineral Oil/Huile Minerale, Isocetyl Stearoyl Stearate, Butylene Glycol, Petrolatum, Polyglyceryl-2 Diisostearate, Peg-30 Dipolyhydroxystearate, Paraffin, Magnesium Sulfate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Tocopherol, Tocopheryl Acetate, Potassium Ascorbyl Tocopheryl Phosphate, Dipalmitoyl Hydroxyproline, Lecithin, Adenosine, Bisabolol, Microcristallina Cera/Microcrystalline Wax/Cire Microcrystalline, Polyethylene, Polyaminopropyl Biguanide, Polysorbate 80, Disodium Edta, Benzyl Alcohol, Farnesol, Triethoxycaprylylsilane, Chlorphenesin, Bht, Iron Oxides (Ci 77491, Ci 77492, Ci 77499).",0,0,0,0,0
